bid,routine timestamp,routine score,name,day difference
91074,2017-12-20,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91074,2019-01-31,98,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91074,2019-02-08,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91075,2017-12-04,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91075,2017-12-20,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91075,2019-01-31,98,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91075,2019-02-08,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91076,2017-12-04,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91076,2017-12-20,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91076,2019-02-08,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91077,2017-12-20,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91077,2019-02-08,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91078,2017-12-20,100,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91078,2019-05-17,98,"BlueStar Refreshment Services @ Uber Technologies, Inc",-1.0
91099,2018-08-14,90,Uji Time Dessert,1.0
91103,2018-06-22,92,Sababa,28.0
91121,2017-12-07,96,Bluestone Lane,-1.0
91121,2019-04-18,94,Bluestone Lane,-1.0
91133,2017-12-01,98,Nourish Cafe,195.0
91133,2018-06-06,96,Nourish Cafe,8.0
91133,2019-02-22,98,Nourish Cafe,-1.0
91134,2017-03-22,100,Modernist,-1.0
91134,2017-06-20,96,Modernist,-1.0
91152,2019-03-22,92,Wine Bar,35.0
91153,2017-06-07,85,Poke Delish,-1.0
91153,2018-09-13,87,Poke Delish,-1.0
91153,2019-04-15,88,Poke Delish,-1.0
91157,2017-10-26,89,Woodlands Market,-1.0
91160,2017-10-31,92,Les Gourmands Bakery,-1.0
91160,2019-02-11,90,Les Gourmands Bakery,-1.0
91166,2017-07-24,92,"Spro, LLC",-1.0
91166,2018-09-28,87,"Spro, LLC",-1.0
91189,2017-06-08,98,Peet's Coffee and Tea,342.0
91189,2018-05-15,92,Peet's Coffee and Tea,1.0
91189,2019-07-19,98,Peet's Coffee and Tea,-1.0
91191,2018-12-07,98,RT Rotisserie,-1.0
91191,2019-08-20,93,RT Rotisserie,-1.0
91195,2018-01-10,100,Proper Food,-1.0
91195,2019-06-13,100,Proper Food,-1.0
91199,2017-09-20,96,Big Rec Taproom,-1.0
91199,2018-04-06,96,Big Rec Taproom,-1.0
91205,2018-02-15,91,The Meatball Bar,-1.0
91205,2019-07-22,81,The Meatball Bar,3.0
91208,2018-04-18,86,Lime Tree,-1.0
91208,2019-02-28,94,Lime Tree,-1.0
91209,2018-12-07,87,Casablanca,-1.0
91209,2019-07-13,94,Casablanca,-1.0
91210,2019-05-24,92,Fifth St. Cafe Corporation,-1.0
91232,2017-09-27,92,Castro Ice Cream,9.0
91232,2018-08-13,92,Castro Ice Cream,-1.0
91236,2017-07-18,98,Target Store T-3264 Starbucks,-1.0
91236,2018-07-18,98,Target Store T-3264 Starbucks,-1.0
91236,2019-07-26,100,Target Store T-3264 Starbucks,-1.0
91241,2018-05-29,86,El Capitan,-1.0
91241,2019-05-30,89,El Capitan,-1.0
91245,2018-05-07,92,Tiffany's Cafe,-1.0
91245,2019-04-18,89,Tiffany's Cafe,-1.0
91247,2018-10-23,100,Salty Sweet,-1.0
91249,2017-10-20,94,An The Go,-1.0
91249,2018-10-25,92,An The Go,-1.0
91250,2018-05-22,93,Lime Tree,198.0
91250,2018-11-29,84,Lime Tree,7.0
91250,2019-06-06,87,Lime Tree,-1.0
91253,2017-10-31,82,Ohana Poke and Salad Bar,13.0
91253,2018-08-15,75,Ohana Poke and Salad Bar,-1.0
91273,2017-10-21,100,Da Poke Man,-1.0
91273,2018-12-20,98,Da Poke Man,-1.0
91276,2017-10-19,92,A Mano,-1.0
91276,2018-10-16,96,A Mano,-1.0
91279,2019-01-04,94,Green Tiffin,-1.0
91279,2019-04-23,98,Green Tiffin,-1.0
91282,2019-09-25,100,Mixiote,-1.0
91287,2017-05-11,90,Poke Life,-1.0
91287,2018-11-02,88,Poke Life,7.0
91289,2017-09-05,89,Lapats Thai Noodles Bar,-1.0
91289,2018-10-09,94,Lapats Thai Noodles Bar,-1.0
91289,2019-03-12,90,Lapats Thai Noodles Bar,-1.0
91298,2017-04-27,100,Yama Sushi Restaurant,-1.0
91298,2018-05-22,81,Yama Sushi Restaurant,13.0
91298,2019-05-28,78,Yama Sushi Restaurant,-1.0
91300,2017-10-02,94,Zzan,-1.0
91300,2019-02-11,65,Zzan,1.0
91300,2019-09-18,90,Zzan,-1.0
91301,2018-04-26,100,Merchant Roots,358.0
91301,2019-04-10,96,Merchant Roots,9.0
91313,2017-11-03,79,Tacos Santo Toribio,12.0
91330,2018-12-11,83,New Moon Restaurant,-1.0
91331,2018-03-30,92,Sutter Cafe,-1.0
91331,2019-05-16,86,Sutter Cafe,-1.0
91390,2017-12-18,80,Mandarin House SF,-1.0
91390,2019-01-17,74,Mandarin House SF,1.0
91390,2019-07-11,84,Mandarin House SF,-1.0
91413,2018-06-20,90,Pesce E Riso Restaurant,-1.0
91427,2018-07-05,81,Derm Restaurant,-1.0
91427,2019-03-19,77,Derm Restaurant,-1.0
91428,2017-05-16,86,Flore,-1.0
91428,2018-10-10,89,Flore,8.0
91448,2017-04-28,100,Ladle & Leaf,-1.0
91448,2018-01-12,96,Ladle & Leaf,-1.0
91448,2019-01-18,81,Ladle & Leaf,28.0
91448,2019-07-23,82,Ladle & Leaf,-1.0
91450,2017-09-07,96,Native Catering SF,-1.0
91450,2019-09-11,94,Native Catering SF,-1.0
91451,2018-07-26,74,Taqueria Los Mayas,-1.0
91453,2018-04-16,89,Nara Sushi,7.0
91453,2019-04-16,92,Nara Sushi,-1.0
91457,2019-02-11,88,Tin Vietnamese Cuisine,-1.0
91457,2019-08-26,90,Tin Vietnamese Cuisine,-1.0
91459,2017-10-18,77,Kui Shin Bo #2,-1.0
91459,2018-04-24,82,Kui Shin Bo #2,-1.0
91459,2019-05-07,94,Kui Shin Bo #2,-1.0
91465,2017-07-18,71,Pot & Noodle,2.0
91465,2019-07-16,94,Pot & Noodle,-1.0
91473,2018-02-27,82,Royal Indian Cuisine,6.0
91473,2019-03-13,83,Royal Indian Cuisine,-1.0
91483,2017-06-08,92,Joe & The Juice,-1.0
91483,2018-05-02,96,Joe & The Juice,-1.0
91483,2019-07-23,90,Joe & The Juice,9.0
91486,2017-10-26,96,Vitality Bowls #057,4.0
91486,2018-07-13,98,Vitality Bowls #057,-1.0
91486,2019-01-31,94,Vitality Bowls #057,-1.0
91502,2018-05-30,96,Robin,7.0
91503,2017-05-30,100,Amawele's South African Kitchen,351.0
91503,2019-03-11,87,Amawele's South African Kitchen,-1.0
91525,2018-03-21,100,Swirl on Castro,-1.0
91525,2018-12-11,100,Swirl on Castro,-1.0
91531,2017-11-29,86,Hunan Home's Restaurant,-1.0
91555,2019-08-06,92,Super Cue Cafe,-1.0
91561,2017-08-08,77,China North Dumpling,28.0
91561,2018-07-30,73,China North Dumpling,-1.0
91564,2017-06-15,100,Guckenheimer 1142.01,-1.0
91564,2017-09-13,100,Guckenheimer 1142.01,-1.0
91564,2017-12-11,96,Guckenheimer 1142.01,-1.0
91564,2019-05-13,92,Guckenheimer 1142.01,-1.0
91565,2019-05-09,98,"Red's Java House, Inc",-1.0
91571,2017-10-18,90,Fullskoop Inc.,272.0
91572,2017-05-19,92,El Gran Taco Loco,4.0
91572,2018-05-03,82,El Gran Taco Loco,-1.0
91572,2019-05-06,76,El Gran Taco Loco,-1.0
91577,2017-10-18,87,Fullskoop Inc.,-1.0
91577,2019-07-25,100,Fullskoop Inc.,-1.0
91587,2019-07-25,79,Fullskoop Inc.,-1.0
91615,2019-04-04,77,Little Szechuan,7.0
91619,2018-07-16,83,Mo'z Cafe S.F. Inc,277.0
91619,2019-04-10,72,Mo'z Cafe S.F. Inc,9.0
91620,2018-05-09,96,Nute's,-1.0
91620,2019-08-14,92,Nute's,-1.0
91639,2018-04-26,100,Sightglass Coffee,-1.0
91639,2019-06-14,90,Sightglass Coffee,-1.0
91715,2017-10-04,100,St. Cecilia School,-1.0
91715,2018-04-17,93,St. Cecilia School,-1.0
91715,2018-12-13,100,St. Cecilia School,-1.0
91715,2019-05-29,100,St. Cecilia School,-1.0
91717,2018-05-02,94,Open Kitchen,-1.0
91717,2019-09-04,94,Open Kitchen,-1.0
91754,2017-10-04,96,Parties That Cook,-1.0
91754,2018-06-08,100,Parties That Cook,-1.0
91760,2018-03-26,94,Barrel Proof,-1.0
91760,2019-04-30,92,Barrel Proof,-1.0
91762,2018-01-10,88,Pho Huynh Sang,7.0
91762,2019-06-06,77,Pho Huynh Sang,-1.0
91767,2018-08-14,94,"Parc 55 San Francisco, a Hilton Hotel",2.0
91767,2019-07-11,96,"Parc 55 San Francisco, a Hilton Hotel",-1.0
91802,2017-08-10,96,Roxie Food Center,-1.0
91802,2018-02-28,96,Roxie Food Center,-1.0
91807,2019-02-27,96,Samovar Tea FM LLC,69.0
91807,2019-08-30,84,Samovar Tea FM LLC,-1.0
91809,2019-01-22,87,Lemonade,8.0
91811,2018-02-05,100,Smitten Ice Cream,224.0
91811,2018-09-14,93,Smitten Ice Cream,3.0
91817,2017-08-28,93,Starbucks #49304,-1.0
91817,2019-02-21,90,Starbucks #49304,18.0
91823,2017-10-03,100,Oma Sushi,-1.0
91823,2019-02-07,92,Oma Sushi,235.0
91823,2019-09-23,92,Oma Sushi,7.0
91826,2018-11-09,92,The Waffle Roost,-1.0
91828,2017-06-27,79,Old Ship,-1.0
91828,2019-02-25,78,Old Ship,10.0
91828,2019-09-06,72,Old Ship,-1.0
91829,2017-12-07,96,Ritual Coffee Roasters,-1.0
91829,2018-08-17,100,Ritual Coffee Roasters,-1.0
91829,2019-08-05,100,Ritual Coffee Roasters,-1.0
91830,2018-02-27,84,7 Eleven 2366-20643D,-1.0
91830,2019-03-20,98,7 Eleven 2366-20643D,-1.0
91832,2017-08-02,94,Cochinita,-1.0
91843,2017-09-14,78,Hello Sandwich & Noodle,8.0
91843,2018-08-22,55,Hello Sandwich & Noodle,-1.0
91847,2018-02-08,88,Home Skillet SF,7.0
91847,2019-04-24,84,Home Skillet SF,-1.0
91849,2017-11-17,90,Koja Kitchen SF,-1.0
91849,2018-07-24,92,Koja Kitchen SF,316.0
91849,2019-05-29,76,Koja Kitchen SF,7.0
91852,2017-06-28,98,Tartine Commissary,331.0
91852,2018-05-16,89,Tartine Commissary,9.0
91852,2019-09-12,89,Tartine Commissary,-1.0
91853,2017-11-17,92,Jake's Steaks,-1.0
91853,2018-05-08,90,Jake's Steaks,-1.0
91853,2018-11-07,87,Jake's Steaks,-1.0
91853,2019-05-14,93,Jake's Steaks,-1.0
91873,2019-05-13,96,Pressed,-1.0
91874,2018-05-10,86,Alma Cocina,-1.0
91876,2019-05-29,96,Hop Oast Pub & Brewery,-1.0
91907,2017-09-22,96,Saint Frank Coffee,-1.0
91907,2018-06-29,94,Saint Frank Coffee,-1.0
91911,2018-05-14,79,Max's Opera Cafe,-1.0
91911,2018-11-26,79,Max's Opera Cafe,-1.0
91911,2019-07-01,77,Max's Opera Cafe,-1.0
91931,2019-05-21,85,Gourmand,-1.0
91934,2017-09-28,94,"Keep It, Inc.",-1.0
91934,2019-01-07,80,"Keep It, Inc.",38.0
91934,2019-07-01,86,"Keep It, Inc.",-1.0
91954,2017-05-26,81,ABC Falafel,13.0
91954,2018-08-16,80,ABC Falafel,-1.0
91955,2018-05-10,88,Kome Sushi Burrito,-1.0
91974,2018-03-12,96,Newkirk's,-1.0
91974,2019-05-09,91,Newkirk's,-1.0
91977,2018-01-19,98,Top Round Roast Beef,-1.0
91977,2019-03-20,98,Top Round Roast Beef,-1.0
91979,2018-06-15,94,Milkbomb Ice Cream,-1.0
91979,2019-03-27,98,Milkbomb Ice Cream,-1.0
91986,2017-07-07,96,Alcatraz Market,-1.0
91986,2019-05-07,98,Alcatraz Market,-1.0
91989,2017-10-04,94,Kuma Sushi + Sake,-1.0
91989,2018-04-11,100,Kuma Sushi + Sake,-1.0
91989,2018-10-02,92,Kuma Sushi + Sake,217.0
91989,2019-04-25,96,Kuma Sushi + Sake,12.0
91999,2017-07-18,90,Little Swan Bakery,13.0
91999,2018-01-25,90,Little Swan Bakery,-1.0
91999,2019-05-14,92,Little Swan Bakery,-1.0
92022,2017-06-17,98,Kabob Trolley #3,-1.0
92022,2017-07-24,94,Kabob Trolley #3,-1.0
92022,2018-08-10,90,Kabob Trolley #3,-1.0
92022,2019-03-15,96,Kabob Trolley #3,-1.0
92029,2018-05-09,88,Jin Pot,281.0
92029,2019-01-25,90,Jin Pot,20.0
92029,2019-07-25,96,Jin Pot,-1.0
92042,2018-01-11,96,Ginger Elizabeth Chocolates,-1.0
92042,2019-04-30,100,Ginger Elizabeth Chocolates,-1.0
92044,2018-07-03,83,Asian Box,7.0
92049,2018-06-19,86,Little Nepal,-1.0
92049,2019-08-14,82,Little Nepal,1.0
92050,2018-09-13,100,Sip Tea Room,-1.0
92066,2018-02-14,96,Grandma's Deli and Cafe #2,9.0
92068,2017-08-07,100,SusieCakes Cake Kitchen,-1.0
92068,2018-08-08,98,SusieCakes Cake Kitchen,-1.0
92075,2017-09-18,92,Subway Sandwiches #6985,-1.0
92075,2018-04-20,96,Subway Sandwiches #6985,-1.0
92075,2019-04-02,93,Subway Sandwiches #6985,-1.0
92095,2017-07-26,100,Tilak Indian Cuisine,-1.0
92095,2018-01-24,92,Tilak Indian Cuisine,-1.0
92095,2019-07-17,94,Tilak Indian Cuisine,-1.0
92099,2017-07-10,94,Emmys Spaghetti Shack,-1.0
92099,2018-05-18,86,Emmys Spaghetti Shack,315.0
92099,2019-03-28,73,Emmys Spaghetti Shack,1.0
92099,2019-09-10,78,Emmys Spaghetti Shack,-1.0
92102,2017-09-01,100,Compass Group - Live Feed Co.,-1.0
92110,2018-02-16,96,Maxfield's House of Caffeine,6.0
92110,2018-10-31,100,Maxfield's House of Caffeine,-1.0
92116,2017-07-06,92,Thai Cafe,67.0
92116,2018-08-29,67,Thai Cafe,-1.0
92119,2018-02-02,96,Cup Cafe,-1.0
92127,2018-07-10,96,Salesforce Mission,-1.0
92127,2019-07-22,92,Salesforce Mission,-1.0
92141,2018-09-27,85,Alfaro Truck,131.0
92149,2018-02-08,100,Souvla Catering,-1.0
92149,2019-07-15,85,Souvla Catering,14.0
92151,2017-10-26,100,Kikka at Woodlands Market,-1.0
92151,2018-08-22,98,Kikka at Woodlands Market,-1.0
92151,2019-07-25,100,Kikka at Woodlands Market,-1.0
92154,2017-09-06,92,Poke Bowl,-1.0
92154,2018-07-27,94,Poke Bowl,-1.0
92154,2019-08-05,88,Poke Bowl,8.0
92171,2017-09-05,94,Uncle Joe,-1.0
92171,2018-07-24,92,Uncle Joe,-1.0
92173,2017-10-04,100,H & L Super Market,-1.0
92173,2019-04-15,92,H & L Super Market,-1.0
92174,2017-09-29,100,Bandit,-1.0
92174,2019-02-07,90,Bandit,-1.0
92187,2017-08-23,90,Yum Yum Sushi House,-1.0
92187,2018-05-11,90,Yum Yum Sushi House,-1.0
92187,2019-07-26,88,Yum Yum Sushi House,-1.0
92199,2017-11-30,96,San Francisco Proper Hotel,71.0
92199,2018-06-13,96,San Francisco Proper Hotel,-1.0
92200,2017-11-01,92,San Francisco Proper Hotel,258.0
92200,2018-06-13,96,San Francisco Proper Hotel,34.0
92201,2017-11-01,100,San Francisco Proper Hotel,-1.0
92201,2018-06-13,98,San Francisco Proper Hotel,-1.0
92202,2018-08-03,100,San Francisco Proper Hotel,-1.0
92225,2017-11-27,80,Native Co.,-1.0
92225,2019-02-14,90,Native Co.,21.0
92225,2019-07-15,89,Native Co.,-1.0
92242,2018-11-30,90,Irving Subs,-1.0
92252,2018-04-13,100,Origen,-1.0
92252,2019-09-25,100,Origen,-1.0
92253,2017-09-01,100,Olive Catering,-1.0
92268,2019-05-30,96,I'A Poke,-1.0
92283,2017-12-04,88,SINI,-1.0
92283,2019-05-31,77,SINI,3.0
92287,2017-10-27,93,Tea Hut,-1.0
92287,2018-10-01,86,Tea Hut,-1.0
92288,2018-08-14,89,Ardiana,-1.0
92288,2019-08-20,100,Ardiana,-1.0
92301,2017-09-01,100,"Beautifull, LLC",-1.0
92301,2018-07-10,100,"Beautifull, LLC",-1.0
92306,2019-03-04,100,Cafe X Technologies Inc.,-1.0
92313,2018-02-22,-1,Cafe X,-1.0
92313,2018-12-03,96,Cafe X,-1.0
92313,2019-08-06,96,Cafe X,-1.0
92338,2018-08-31,96,Museum of Ice Cream,-1.0
92338,2019-09-13,96,Museum of Ice Cream,-1.0
92339,2019-04-29,92,Bar Struzzo,9.0
92352,2017-11-27,79,Khamsa,186.0
92352,2018-05-31,77,Khamsa,1.0
92382,2017-11-20,89,Foothill Market,-1.0
92382,2019-04-05,85,Foothill Market,10.0
92383,2018-10-03,88,Tato,-1.0
92383,2019-04-30,91,Tato,-1.0
92384,2017-08-04,100,Madsky,-1.0
92387,2017-09-01,98,South Basin Partners LLC,-1.0
92387,2018-07-10,98,South Basin Partners LLC,-1.0
92387,2018-10-01,96,South Basin Partners LLC,-1.0
92387,2019-04-18,90,South Basin Partners LLC,-1.0
92388,2018-11-01,98,Bowl'D Acai,-1.0
92388,2019-02-28,100,Bowl'D Acai,-1.0
92393,2017-08-28,92,Joe & The Juice 50 California,-1.0
92393,2018-06-07,90,Joe & The Juice 50 California,-1.0
92393,2019-08-09,91,Joe & The Juice 50 California,11.0
92409,2017-09-25,98,Iron Horse,-1.0
92417,2018-03-20,92,Mai Thai Kitchen,-1.0
92428,2017-09-01,100,"Aroma Buena Catering, Inc",-1.0
92438,2018-08-20,74,Wok This Way,-1.0
92438,2019-03-12,72,Wok This Way,-1.0
92438,2019-07-19,90,Wok This Way,-1.0
92441,2018-03-23,98,"Music Hall, LLC dba Great American Music Hall",202.0
92441,2018-09-26,82,"Music Hall, LLC dba Great American Music Hall",15.0
92441,2019-04-23,83,"Music Hall, LLC dba Great American Music Hall",-1.0
92444,2017-12-13,93,Mixt Greens/Mixt,-1.0
92444,2019-07-16,96,Mixt Greens/Mixt,-1.0
92449,2018-01-22,94,Pentacle Coffee,-1.0
92449,2019-09-05,92,Pentacle Coffee,-1.0
92453,2017-09-12,85,Kaiju Cooks,360.0
92453,2018-08-31,73,Kaiju Cooks,7.0
92453,2019-03-15,73,Kaiju Cooks,-1.0
92453,2019-07-23,86,Kaiju Cooks,-1.0
92455,2018-01-31,94,Barnzu,-1.0
92455,2018-07-17,92,Barnzu,-1.0
92455,2019-06-05,94,Barnzu,-1.0
92459,2018-05-30,85,Ella's Cafe,-1.0
92459,2019-03-15,75,Ella's Cafe,-1.0
92467,2018-08-22,90,Hikari Kaiten Train Sushi & Bar,-1.0
92470,2019-03-01,87,"Kogi Gogi, INC",7.0
92475,2017-08-18,100,Salesforce.com,-1.0
92475,2018-07-10,96,Salesforce.com,-1.0
92475,2019-08-05,94,Salesforce.com,2.0
92477,2019-01-07,94,Stop & Save Market,-1.0
92509,2019-08-15,98,BRECK'S,-1.0
92518,2018-07-17,92,Amawele's South African Kitchen,-1.0
92530,2019-01-16,81,Taqueria Zorro,8.0
92530,2019-07-25,81,Taqueria Zorro,-1.0
92537,2018-02-12,88,Dottie's True Blue Cafe,18.0
92537,2019-05-16,81,Dottie's True Blue Cafe,-1.0
92537,2019-05-24,81,Dottie's True Blue Cafe,-1.0
92540,2018-03-09,72,Buckhorn Grill,360.0
92540,2019-02-19,84,Buckhorn Grill,13.0
92540,2019-07-10,88,Buckhorn Grill,-1.0
92555,2017-10-02,96,Toy Soldier,-1.0
92555,2019-03-28,87,Toy Soldier,8.0
92555,2019-09-11,92,Toy Soldier,-1.0
92563,2017-08-21,100,La Boulangerie De San Francisco,-1.0
92563,2019-04-26,92,La Boulangerie De San Francisco,-1.0
92568,2018-06-13,80,Chennai Kings,15.0
92568,2019-03-18,75,Chennai Kings,-1.0
92584,2017-09-08,90,Sunflower Garden Restaurant,-1.0
92584,2018-08-30,85,Sunflower Garden Restaurant,13.0
92584,2019-08-15,85,Sunflower Garden Restaurant,-1.0
92592,2017-12-21,66,Fleur De Sel,34.0
92592,2018-09-17,94,Fleur De Sel,-1.0
92592,2019-08-05,80,Fleur De Sel,-1.0
92593,2018-05-16,96,Krsipy Kreme Doughnuts,-1.0
92598,2018-04-13,100,El Pipila LLC,-1.0
92611,2017-10-26,86,Kusina Ni Tess,11.0
92611,2018-07-12,90,Kusina Ni Tess,-1.0
92611,2019-04-10,92,Kusina Ni Tess,-1.0
92642,2018-06-13,92,Ippudo,-1.0
92648,2018-03-21,100,Dispensa,-1.0
92659,2019-05-01,92,Spreadz,-1.0
92665,2018-04-19,92,Mogador Moroccan Cafe and Cuisine,40.0
92666,2017-12-08,94,Frujuice,-1.0
92666,2019-01-16,81,Frujuice,7.0
92670,2018-04-13,100,"Noodle Girl, LLC",-1.0
92676,2017-12-04,96,Vitalist Food,-1.0
92676,2019-01-08,92,Vitalist Food,-1.0
92707,2018-01-08,94,Anthony's Cookies Inc.,249.0
92707,2018-08-23,92,Anthony's Cookies Inc.,22.0
92707,2019-08-08,98,Anthony's Cookies Inc.,-1.0
92749,2017-08-17,80,Flore,1.0
92749,2018-10-10,92,Flore,-1.0
92764,2018-10-04,100,Son's Addition,-1.0
92764,2019-03-07,100,Son's Addition,-1.0
92766,2018-06-06,89,Trop Bon Catering,282.0
92766,2018-07-17,89,Trop Bon Catering,241.0
92766,2019-02-28,87,Trop Bon Catering,15.0
92766,2019-08-28,93,Trop Bon Catering,-1.0
92767,2018-01-12,90,Island Market and Deli,14.0
92767,2018-09-05,100,Island Market and Deli,-1.0
92767,2019-06-25,96,Island Market and Deli,-1.0
92785,2019-03-01,98,Star-West Metreon LLC,-1.0
92786,2018-07-06,96,Aube,-1.0
92786,2019-06-27,96,Aube,-1.0
92812,2019-03-20,86,OMG Tea,14.0
92814,2018-04-10,94,True Laurel,-1.0
92814,2019-05-21,92,True Laurel,-1.0
92825,2018-08-03,75,Sam Wo Restaurant and Bakery,12.0
92828,2018-04-20,90,Clean Bites,-1.0
92828,2019-05-10,96,Clean Bites,-1.0
92844,2018-08-20,67,Wok Shop Cafe,8.0
92844,2018-12-18,90,Wok Shop Cafe,-1.0
92894,2018-05-16,100,The Civic Kitchen,-1.0
92894,2019-06-25,100,The Civic Kitchen,-1.0
92906,2019-09-03,89,Bar Sorelle,-1.0
92907,2017-09-01,100,Meat by Pete,-1.0
92907,2018-07-10,100,Meat by Pete,-1.0
92907,2019-04-18,100,Meat by Pete,-1.0
92917,2017-10-04,100,New World Market,-1.0
92927,2019-03-18,93,"Workshop Cafe, Inc.",7.0
92928,2018-05-30,89,Cafe Reveille,7.0
92928,2019-06-14,75,Cafe Reveille,-1.0
92935,2019-04-16,100,Cvs/Pharmacy #5131,-1.0
92939,2017-08-30,88,Valencia WholeFoods Inc,238.0
92939,2018-04-09,89,Valencia WholeFoods Inc,16.0
92939,2019-05-01,85,Valencia WholeFoods Inc,-1.0
92980,2018-04-11,93,Joint Venture Kitchen,-1.0
92982,2018-01-08,92,Great Gold Restaurant,-1.0
92982,2019-03-25,86,Great Gold Restaurant,-1.0
92982,2019-08-22,94,Great Gold Restaurant,-1.0
92983,2018-02-28,84,La Loma Produce #8,9.0
92983,2019-02-11,72,La Loma Produce #8,-1.0
92993,2018-05-23,74,Dong Bei Mama,7.0
92993,2018-11-28,72,Dong Bei Mama,-1.0
92993,2019-04-23,80,Dong Bei Mama,-1.0
92993,2019-08-28,78,Dong Bei Mama,-1.0
92995,2018-05-31,93,R.T. B. Fillmore LLC,337.0
92995,2019-04-25,92,R.T. B. Fillmore LLC,8.0
92996,2017-11-01,100,Commonwealth Club of CA,-1.0
92996,2019-04-29,100,Commonwealth Club of CA,-1.0
92998,2018-08-20,96,Johnny Doughnuts,-1.0
92998,2019-09-12,92,Johnny Doughnuts,-1.0
93022,2017-12-06,100,Wise Sons Delicatessen,282.0
93022,2018-09-07,92,Wise Sons Delicatessen,7.0
93022,2019-10-02,96,Wise Sons Delicatessen,-1.0
93023,2017-11-01,96,Icicles,-1.0
93023,2019-05-01,92,Icicles,-1.0
93029,2019-04-20,100,Bahn Mi Zon,-1.0
93029,2019-07-13,96,Bahn Mi Zon,-1.0
93036,2018-07-10,96,Uncle Boy's,-1.0
93036,2019-05-07,90,Uncle Boy's,-1.0
93050,2018-01-03,100,Proper Food,-1.0
93050,2019-05-09,100,Proper Food,-1.0
93060,2018-11-15,94,Momolicious,-1.0
93063,2019-05-08,98,Junior,-1.0
93064,2018-09-27,100,Rakiraki Ramen,286.0
93064,2019-06-24,83,Rakiraki Ramen,16.0
93065,2018-04-25,84,Big Lantern,322.0
93065,2019-03-04,71,Big Lantern,9.0
93072,2018-01-09,88,Subway #68745,7.0
93072,2019-01-03,88,Subway #68745,-1.0
93073,2018-01-03,94,Kaisen Don,-1.0
93073,2019-05-24,90,Kaisen Don,-1.0
93080,2018-05-11,90,The Organic Coup,-1.0
93080,2019-04-30,96,The Organic Coup,-1.0
93105,2018-01-30,96,Wooden Spoon,-1.0
93127,2018-03-13,100,Matko,-1.0
93127,2019-03-20,83,Matko,2.0
93131,2018-06-28,100,Nucha,-1.0
93131,2019-09-13,76,Nucha,4.0
93150,2018-05-18,64,Chez Beesen,42.0
93182,2018-02-13,90,Thanh Thanh Cafe,-1.0
93182,2018-12-13,84,Thanh Thanh Cafe,175.0
93182,2019-05-30,78,Thanh Thanh Cafe,7.0
93187,2018-05-09,87,Jijime,219.0
93187,2018-12-07,90,Jijime,7.0
93187,2019-06-11,88,Jijime,-1.0
93189,2017-11-28,86,Wasabi Bistro,6.0
93189,2018-09-04,86,Wasabi Bistro,-1.0
93189,2019-06-11,90,Wasabi Bistro,-1.0
93193,2017-11-07,98,Ballast Coffee,-1.0
93193,2018-11-01,100,Ballast Coffee,-1.0
93197,2017-11-21,92,Dosa Allee,266.0
93197,2018-07-31,87,Dosa Allee,14.0
93223,2019-06-10,85,The Danish & Donut Corner,10.0
93234,2017-11-03,88,Tenroku Ramen,-1.0
93240,2018-01-19,94,Starbucks Coffee #5431,-1.0
93240,2019-06-05,96,Starbucks Coffee #5431,-1.0
93243,2019-02-11,87,Taqueria Gonzalez,14.0
93245,2019-01-08,85,TS Cafe,22.0
93250,2018-05-02,90,Joe & The Juice 2213 Fillmore,-1.0
93250,2019-04-23,88,Joe & The Juice 2213 Fillmore,-1.0
93268,2019-04-08,96,Harbor Court Hotel,-1.0
93281,2018-08-28,100,Sip N Slurp,-1.0
93281,2018-11-07,98,Sip N Slurp,-1.0
93281,2019-05-17,100,Sip N Slurp,-1.0
93289,2017-12-21,83,Bluestone Lane,55.0
93289,2019-06-05,81,Bluestone Lane,-1.0
93289,2019-08-20,79,Bluestone Lane,-1.0
93297,2019-04-12,100,The Good Chocolate,-1.0
93298,2018-01-17,94,Big Fish Little Fish Poke,161.0
93298,2019-01-29,87,Big Fish Little Fish Poke,-1.0
93305,2018-05-25,96,Soul Bowl'z,-1.0
93305,2019-09-06,98,Soul Bowl'z,-1.0
93306,2018-01-09,96,My Cup of Tea,-1.0
93306,2019-03-27,96,My Cup of Tea,-1.0
93309,2019-01-25,86,Pizza Squared,-1.0
93309,2019-08-13,92,Pizza Squared,-1.0
93314,2018-05-22,100,Bizza,-1.0
93336,2019-03-12,88,Thai Idea Vegetarian,-1.0
93361,2018-11-01,88,Las Palmas on SF,-1.0
